name,price,rating,ram,display,camera,battery,processor
"Samsung Galaxy S23 FE (Purple, 128 GB)","₹34,999",4.4,8 GB RAM | 128 GB ROM,16.26 cm (6.4 inch) Full HD+ Display,50MP + 12MP | 10MP Front Camera,4500 mAh Battery,Exynos 2200 Processor
"IQOO Z7 Pro 5G (Blue Lagoon, 256 GB)","₹22,999",4.4,8 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Display,64MP + 2MP | 16MP Front Camera,4600 mAh Battery,Dimensity 7200 5G Mobile Platform Processor
"(Refurbished) realme Narzo 50A (Oxygen Green, 64 GB)","₹5,499",,Grade: Refurbished - Superb,Compatible Charger & Cable,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,6.5 inch HD+ Display,50MP + 2MP Dual Rear Camera | 8MP Front Camera
"Samsung Galaxy M16 5G (Mint Green, 128 GB)","₹11,910",4.1,4 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Display,50MP Rear Camera,5000 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"POCO C61 (Diamond Dust Black, 64 GB)","₹6,613",4.1,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.04 cm (6.71 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Battery,Helio G36 Processor
"IQOO Z9X (Tornado Green, 128 GB)",,4.3,8 GB RAM | 128 GB ROM,17.07 cm (6.72 inch) Display,50MP Rear Camera,6000 mAh Battery,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories
"(Refurbished) Samsung Galaxy A34 5G (Awesome Graphite, 256 GB)","₹19,199",,Grade: Refurbished - Superb,Compatible Charger & Cable,8 GB RAM | 256 GB ROM |,16.76 cm Full HD+ Display,"48MP + 8, 5MP Dual Rear Camera | 13MP Front Camera"
"POCO F5 5G (Electric Blue, 256 GB)","₹33,999",4.3,12 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,64MP (OIS) + 8MP + 2MP | 16MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 7+ Gen 2 (4nm) Processor
"realme 13 Pro 5G (Monet Purple, 256 GB)","₹32,999",4.3,12 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP + 2MP | 32MP Front Camera,5200 mAh Battery,Snapdragon 7s Gen2 Processor
"REDMI Note 13 Pro 5G (Coral Purple, 256 GB)",,4.3,12 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,200MP (OIS) + 8MP + 2MP | 16MP Front Camera,5100 mAh Battery,7s Gen 2 Mobile Platform 5G Processor
"POCO F3 GT 5G (Gunmetal Silver, 128 GB)","₹28,999",4.3,8 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,64MP + 8MP + 2MP | 16MP Front Camera,5065 mAh Lithium-ion Polymer Battery,MediaTek Dimensity 1200 Processor
"REDMI Note 13 Pro 5G (Arctic White, 256 GB)","₹20,870",4.3,12 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,200MP (OIS) + 8MP + 2MP | 16MP Front Camera,5100 mAh Battery,7s Gen 2 Mobile Platform 5G Processor
"Samsung Galaxy M34 5G (Waterfall Blue, 128 GB)",,4.2,6 GB RAM | 128 GB ROM,16.51 cm (6.5 inch) Display,50MP Rear Camera,6000 mAh Battery,Domestic 1 Year of Device & 6 Months for In-Box Accessories
"realme Narzo 70 Pro 5G (Gold, Glass Gold, 128 GB)","₹16,732",4.4,8 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Display,50MP Rear Camera | 16MP Front Camera,5000 mAh Battery,1 Year Domestic Warranty for Phone and 6 Months Warranty for In-Box Accessories
"POCO C61 (Mystical Green, 64 GB)","₹6,820",4.1,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.04 cm (6.71 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5000 mAh Battery,Helio G36 Processor
"Apple iPhone 15 (Green, 128 GB)","₹64,900",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,48MP + 12MP | 12MP Front Camera,"A16 Bionic Chip, 6 Core Processor Processor",1 year warranty for phone and 1 year warranty for in Box Accessories.
"(Refurbished) realme GT NEO 2 (NEO Green, 128 GB)","₹18,099",,Grade: Refurbished - Superb,Compatible Charger & Cable,8 GB RAM | 128 GB ROM |,6.62 inch Full HD+ Display,"64MP + 8, 2MP Dual Rear Camera | 16MP Front Camera"
"REDMI 13C (Starfrost White, 128 GB)","₹8,899",4.3,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.12 cm (6.74 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,5000 mAh Battery,Helio G85 Processor
"Tecno Spark 10 5G (Meta Black, 64 GB)","₹12,898",4.2,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,5000 mAh Battery,Mediatek Dimensity 6020 Processor
"OnePlus 12R (Sunset Dune, 128 GB)","₹39,889",4.5,8 GB RAM | 128 GB ROM,17.22 cm (6.78 inch) Display,50MP Rear Camera,5500 mAh Battery,1 Year Brand Warranty
"POCO X7 Pro 5G (Yellow, 256 GB)","₹23,999",4.3,8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,50MP + 8MP | 20MP Front Camera,6550 mAh Battery,Dimensity D8400 Ultra Processor
"REDMI 14C 5G (Starlight Blue, 128 GB)","₹11,302",4.2,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.48 cm (6.88 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,5160 mAh Battery,4 Gen 2 5G Processor
"MOTOROLA Edge 60 Pro (Pantone Dazzling Blue, 256 GB)","₹29,999",4.3,8 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Display,50MP + 50MP + 10MP | 50MP Front Camera,6000 mAh Battery,Dimensity 8350 Processor
"OPPO K12x 5G with 45W SUPERVOOC Charger In-The-Box (Breeze Blue, 256 GB)","₹15,999",4.4,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) HD Display,32MP + 2MP | 8MP Front Camera,5100 mAh Battery,Dimensity 6300 Processor
"OPPO K12x 5G with 45W SUPERVOOC Charger In-The-Box (Midnight Violet, 256 GB)","₹15,999",4.4,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) HD Display,32MP + 2MP | 8MP Front Camera,5100 mAh Battery,Dimensity 6300 Processor
"OnePlus 13R 5G (Nebula Noir, 256 GB)","₹38,960",4.5,12 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Display,50MP Rear Camera,6000 mAh Battery,1 year manufacturer warranty for device and 1 year manufacturer warranty for in-box accessories including batteries from the date of purchase
"OPPO Reno14 5G (Pearl White, 256 GB)","₹37,999",4.4,8 GB RAM | 256 GB ROM,16.74 cm (6.59 inch) Display,50MP + 8MP + 50MP | 50MP Front Camera,6000 mAh Battery,Dimensity 8350 Processor
"realme C75 5G (Midnight Lily, 128 GB)","₹12,999",4.3,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) HD+ Display,32MP Rear Camera | 8MP Front Camera,6000 mAh Battery,Dimensity 6300 Processor
"realme C75 5G (Purple Blossom, 128 GB)","₹13,999",4.3,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) HD+ Display,32MP Rear Camera | 8MP Front Camera,6000 mAh Battery,Dimensity 6300 Processor
"IQOO Z10 5G (Stellar Black, 256 GB)","₹25,000",4.4,8 GB RAM | 256 GB ROM,17.2 cm (6.77 inch) Display,50MP Rear Camera,7300 mAh Battery,1 Year Warranty on Handset and 6 Months Warranty on Accessories
"realme Narzo 80x 5G (Deep Ocean, 128 GB)","₹12,299",4.2,6 GB RAM | 128 GB ROM,17.07 cm (6.72 inch) Display,50MP Rear Camera,6000 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"realme C63 5G Charger in the Box (Forest Green, 128 GB)","₹10,999",4.4,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) HD+ Display,32MP Rear Camera | 8MP Front Camera,5000 mAh Battery,Dimensity 6300 Processor
"Motorola g45 5G (Pink Lavender, 128 GB)","₹11,999",4.3,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,Snapdragon 6s Gen 3 Processor
"Motorola g45 5G (Viva Magenta, 128 GB)","₹10,999",4.3,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,Snapdragon 6s Gen 3 Processor
"Samsung Galaxy S24 5G (Cobalt Violet, 128 GB)","₹46,999",4.6,8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 10MP + 12MP | 12MP Front Camera,4000 mAh Battery,Exynos 2400 Processor
"Samsung Galaxy A06 5G (Light Green, 64 GB)","₹9,099",4,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.02 cm (6.7 inch) HD+ Display,50MP + 50MP | 2MP + 2MP Dual Front Camera,5000 mAh Battery,MEDIATEK Processor
"REDMI 13 5G (Orchid Pink, 128 GB)","₹12,499",4.2,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.25 cm (6.79 inch) Full HD+ Display,108MP + 2MP | 13MP Front Camera,5030 mAh Lithium Polymer Battery,4 Gen 2 AE Processor
"POCO X6 Pro 5G (Yellow, 256 GB)","₹19,999",4.3,8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,64MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Battery,Dimensity D8300 Ultra Processor
"OPPO Reno14 5G (Forest Green, 512 GB)","₹42,999",4.5,12 GB RAM | 512 GB ROM,16.74 cm (6.59 inch) Display,50MP + 8MP + 50MP | 50MP Front Camera,6000 mAh Battery,Dimensity 8350 Processor
"OPPO Reno14 5G (Pearl White, 512 GB)","₹42,999",4.5,12 GB RAM | 512 GB ROM,16.74 cm (6.59 inch) Display,50MP + 8MP + 50MP | 50MP Front Camera,6000 mAh Battery,Dimensity 8350 Processor
"vivo T4 Ultra 5G (Meteor Grey, 512 GB)","₹41,999",4.5,12 GB RAM | 512 GB ROM,16.94 cm (6.67 inch) Full HD+ AMOLED Display,50MP + 8MP + 50MP Periscope | 32MP Front Camera,5500 mAh Battery,Dimensity 9300+ Processor
"OPPO Reno14 5G (Pearl White, 512 GB)","₹42,999",4.5,12 GB RAM | 512 GB ROM,16.74 cm (6.59 inch) Display,50MP + 8MP + 50MP | 50MP Front Camera,6000 mAh Battery,Dimensity 8350 Processor
"OPPO Reno14 5G (Forest Green, 256 GB)","₹39,999",4.5,12 GB RAM | 256 GB ROM,16.74 cm (6.59 inch) Display,50MP + 8MP + 50MP | 50MP Front Camera,6000 mAh Battery,Dimensity 8350 Processor
"OPPO Reno14 5G (Forest Green, 512 GB)","₹42,999",4.5,12 GB RAM | 512 GB ROM,16.74 cm (6.59 inch) Display,50MP + 8MP + 50MP | 50MP Front Camera,6000 mAh Battery,Dimensity 8350 Processor
"Motorola Edge 50 Fusion (Hot Pink, 128 GB)","₹18,999",4.4,8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 13MP | 32MP Front Camera,5000 mAh Battery,7s Gen 2 Processor
"Samsung Galaxy S24 5G (Amber Yellow, 128 GB)","₹46,999",4.6,8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 10MP + 12MP | 12MP Front Camera,4000 mAh Battery,Exynos 2400 Processor
"realme P3 Pro 5G (Saturn Brown, 256 GB)","₹20,999",4.4,8 GB RAM | 256 GB ROM,17.35 cm (6.83 inch) Display,50MP + 2MP | 16MP Front Camera,6000 mAh Battery,7s Gen 3 Mobile Platform Processor
"Samsung Galaxy A16 5G (Blue Black, 128 GB)","₹15,490",4.2,6 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 5MP + 2MP | 13MP Front Camera,5000 mAh Battery,Dimensity 6300 Processor
"POCO M6 Plus 5G (Ice Silver, 128 GB)","₹14,499",4.2,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.25 cm (6.79 inch) Full HD+ Display,108MP + 2MP | 13MP Front Camera,5030 mAh Battery,Snapdragon 4 Gen2 AE Processor
"Samsung Galaxy M35 5G (DayBreak Blue, 128 GB)","₹17,900",4.3,8 GB RAM | 128 GB ROM,16.76 cm (6.6 inch) Display,50MP Rear Camera,6000 mAh Battery,1 YEAR
"MOTOROLA Razr 60 (PANTONE Lightest Sky, 256 GB)","₹49,999",4.5,8 GB RAM | 256 GB ROM,17.53 cm (6.9 inch) Full HD+ Display,50MP + 13MP | 32MP Front Camera,4500 mAh Battery,Dimensity 7400X Processor
"realme P2 Pro 5G (Parrot Green, 512 GB)","₹23,999",4.4,12 GB RAM | 512 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP | 32MP Front Camera,5200 mAh Battery,7s Gen2 Processor
"Samsung Galaxy A06 5G (Black, 64 GB)","₹9,184",4,4 GB RAM | 64 GB ROM,17.02 cm (6.7 inch) HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Li-ion Battery,Dimensity 6300 Processor
"MOTOROLA Edge 60 Pro (Pantone Dazzling Blue, 256 GB)","₹32,999",4.4,12 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Display,50MP + 50MP + 10MP | 50MP Front Camera,6000 mAh Battery,Dimensity 8350 Processor
"IQOO Neo 10 (Inferno Red, 256 GB)","₹33,880",4.5,8 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Full HD+ E3 Super AMOLED Display,50MP + 50MP + 8MP | 32MP + 32MP Dual Front Camera,7000 mAh Battery,Qualcomm Processor
"Tecno Pova Curve 5G (Neon Cyan, 128 GB)","₹16,999",4.3,8 GB RAM | 128 GB ROM,17.22 cm (6.78 inch) Display,64MP Rear Camera | 13MP Front Camera,5500 mAh Battery,Dimensity 7300 Ultimate Processor
"Tecno Pova Curve 5G (Geek Black, 128 GB)","₹16,999",4.3,8 GB RAM | 128 GB ROM,17.22 cm (6.78 inch) Display,64MP Rear Camera | 13MP Front Camera,5500 mAh Battery,Dimensity 7300 Ultimate Processor
"Tecno Pova Curve 5G (Geek Black, 128 GB)","₹15,999",4.3,6 GB RAM | 128 GB ROM,17.22 cm (6.78 inch) Display,64MP Rear Camera | 13MP Front Camera,5500 mAh Battery,Dimensity 7300 Ultimate Processor
"Samsung Galaxy A16 5G (Gold, 128 GB)","₹15,490",4.2,6 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 5MP + 2MP | 13MP Front Camera,5000 mAh Battery,Dimensity 6300 Processor
"Samsung Galaxy A06 5G (Black, 128 GB)","₹9,998",4,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.02 cm (6.7 inch) HD+ Display,50MP + 50MP | 2MP + 2MP Dual Front Camera,5000 mAh Battery,MEDIATEK Processor
"Tecno Pova Curve 5G (Magic Silver, 128 GB)","₹15,999",4.3,6 GB RAM | 128 GB ROM,17.22 cm (6.78 inch) Display,64MP Rear Camera | 13MP Front Camera,5500 mAh Battery,Dimensity 7300 Ultimate Processor
"IQOO Z10 5G (Glacier Silver / Silver, 256 GB)","₹26,495",4.4,12 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Display,50MP Rear Camera,7300 mAh Battery,1 Year Warranty on Handset and 6 Months Warranty on Accessories
"realme Narzo 80 Lite 5G (Onyx Black, 128 GB)","₹13,399",4.7,4 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Display,50MP Rear Camera,6000 mAh Battery,1 Year Warranty
"Google Pixel 9 (Wintergreen, 256 GB)","₹64,999",4.5,12 GB RAM | 256 GB ROM,16.0 cm (6.3 inch) Display,50MP + 48MP | 10.5MP Front Camera,4700 mAh Battery,Google Tensor G4 Processor
"OPPO F29 5G (Solid Purple, 128 GB)","₹21,999",4.3,8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,6500 mAh Battery,6 Gen 1 Processor
"realme Narzo 80x 5G (Deep Ocean, 128 GB)","₹13,281",4.2,8 GB RAM | 128 GB ROM,17.07 cm (6.72 inch) Display,50MP Rear Camera,6000 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"OPPO Reno14 5G (Forest Green, 256 GB)","₹37,999",4.4,8 GB RAM | 256 GB ROM,16.74 cm (6.59 inch) Display,50MP + 8MP + 50MP | 50MP Front Camera,6000 mAh Battery,Dimensity 8350 Processor
"realme Narzo 80x 5G (Sunlit Gold, 128 GB)","₹12,245",4.2,6 GB RAM | 128 GB ROM,17.07 cm (6.72 inch) Display,50MP Rear Camera,6000 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"Samsung Galaxy A26 5G (Awesome Black, 128 GB)","₹22,999",4,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP | 13MP Front Camera,5000 mAh Battery,Samsung Exynos 1380 Processor
"itel P 55 5G (Mint Green, 128 GB)","₹9,120",4.2,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) HD+ Display,50MP + 5MP | 8MP Front Camera,5000 mAh Battery,Mediatek Dimensity 6080 Processor
"Tecno Pova Curve 5G (Magic Silver, 128 GB)","₹16,999",4.3,8 GB RAM | 128 GB ROM,17.22 cm (6.78 inch) Display,64MP Rear Camera | 13MP Front Camera,5500 mAh Battery,Dimensity 7300 Ultimate Processor
"Samsung Galaxy A06 5G (Light Gray, 64 GB)","₹9,649",4,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.02 cm (6.7 inch) HD+ Display,50MP + 50MP | 8MP + 2MP Dual Front Camera,5000 mAh Battery,mediatek Processor
"Samsung Galaxy A06 5G (Light Green, 128 GB)","₹10,678",4,4 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Li-ion Battery,Dimensity 6300 Processor
"Samsung Galaxy S24 5G (Cobalt Violet, 256 GB)","₹52,999",4.6,8 GB RAM | 256 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 10MP + 12MP | 12MP Front Camera,4000 mAh Battery,Exynos 2400 Processor
"POCO F7 5G (Frost White, 512 GB)","₹33,999",4.4,12 GB RAM | 512 GB ROM,17.35 cm (6.83 inch) Display,50MP Rear Camera | 20MP Front Camera,7550 mAh Li-Polymer + Silicon Carbon Battery,8s Gen 4 Processor
"realme 14T 5G (Obsidian Black, 128 GB)","₹17,999",4.3,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,6000 mAh Battery,Dimensity 6300 Processor
"IQOO Neo 10 (Titanium Chrome, 128 GB)","₹34,995",4.5,8 GB RAM | 128 GB ROM,17.22 cm (6.78 inch) Full HD+ E3 Super AMOLED Display,50MP + 50MP + 8MP | 32MP + 32MP Dual Front Camera,7000 mAh Battery,Qualcomm Processor
"realme NARZO 80 Pro 5G (Racing Green, 128 GB)","₹18,300",4.5,8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Display,50MP Rear Camera,6000 mAh Battery,1 Year Warranty on Handset and 6 Months Warranty on Accessories
"realme C63 5G Charger in the Box (Forest Green, 128 GB)","₹10,999",4.5,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) HD+ Display,32MP Rear Camera | 8MP Front Camera,5000 mAh Battery,Dimensity 6300 Processor
"POCO X7 Pro 5G (Nebula Green, 256 GB)","₹23,999",4.3,8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,50MP + 8MP | 20MP Front Camera,6550 mAh Battery,Dimensity D8400 Ultra Processor
"Samsung Galaxy A55 5G (Awesome Navy, 256 GB)","₹28,560",4.4,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 12MP + 5MP | 32MP Front Camera,5000 mAh Battery,Exynos 1480 Processor
"Nothing Phone (2a) Plus (Grey, 256 GB)","₹22,999",4.4,8 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 50MP | 50MP Front Camera,5000 mAh Battery,Dimensity 7350 Pro 5G Processor
"Motorola G85 5G (Olive Green, 256 GB)","₹17,999",4.4,12 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,50MP + 8MP | 32MP Front Camera,5000 mAh Battery,6s Gen 3 Processor
"OnePlus Nord CE4 (Celadon Marble, 128 GB)","₹21,177",4.4,8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Display,50MP Rear Camera,5500 mAh Battery,OxygenOS 14.0 Processor
"OnePlus Nord CE4 (Celadon Marble, 256 GB)","₹24,830",4.4,8 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Display,50MP Rear Camera,5500 mAh Battery,OxygenOS 14.0 Processor
"OnePlus Nord CE4 (Dark Chrome, 128 GB)","₹20,507",4.4,8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Display,50MP Rear Camera,5500 mAh Battery,OxygenOS 14.0 Processor
"OnePlus Nord CE4 (Dark Chrome, 256 GB)","₹23,894",4.4,8 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Display,50MP Rear Camera,5500 mAh Battery,OxygenOS 14.0 Processor
"IQOO Z9s 5G (Titanium Matte, 128 GB)","₹18,400",4.4,8 GB RAM | 128 GB ROM,17.2 cm (6.77 inch) Display,50MP Rear Camera,5500 mAh Battery,1 year manufacturer warranty for device & 6 months for In-box accessories from the date of purchase
"MOTOROLA Razr 60 (PANTONE Gibraltar Sea, 256 GB)","₹49,999",4.5,8 GB RAM | 256 GB ROM,17.53 cm (6.9 inch) Full HD+ Display,50MP + 13MP | 32MP Front Camera,4500 mAh Battery,Dimensity 7400X Processor
"OPPO F29 5G (Glacier Blue, 256 GB)","₹23,999",4.3,8 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,6500 mAh Battery,6 Gen 1 Processor
"OPPO F29 5G (Solid Purple, 256 GB)","₹23,999",4.3,8 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,6500 mAh Battery,6 Gen 1 Processor
"OPPO A3x 5G (Starlight White, 64 GB)","₹10,999",4.2,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,5100 mAh Battery,Dimensity 6300 Processor
"Samsung Galaxy A16 5G (Light Green, 128 GB)","₹16,989",4.2,6 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 5MP + 2MP | 13MP Front Camera,5000 mAh Battery,Dimensity 6300 Processor
"Samsung Galaxy S25 5G (Silver Shadow, 256 GB)","₹80,999",4.6,12 GB RAM | 256 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 10MP + 12MP | 12MP Front Camera,4000 mAh Battery,8 Elite Processor
"IQOO Neo 10 (Inferno Red, 256 GB)","₹37,800",4.5,12 GB RAM | 256 GB ROM,17.22 cm (6.78 inch) Full HD+ E3 Super AMOLED Display,50MP + 50MP + 8MP | 32MP + 32MP Dual Front Camera,7000 mAh Battery,Qualcomm Processor
"REDMI Note 14 5G (Phantom Purple, 128 GB)","₹16,138",4.3,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Display,50MP Rear Camera,5110 mAh Battery,1 Year
"realme C63 5G Charger in the Box (Starry Gold, 128 GB)","₹10,999",4.4,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) HD+ Display,32MP Rear Camera | 8MP Front Camera,5000 mAh Battery,Dimensity 6300 Processor
"Samsung Galaxy A16 5G (Light Green, 128 GB)","₹15,999",4.2,6 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 5MP + 2MP | 13MP Front Camera,5000 mAh Battery,Dimensity 6300 Processor
"IQOO Z9s 5G (Onyx Green, 128 GB)","₹19,499",4.4,8 GB RAM | 128 GB ROM,17.2 cm (6.77 inch) Display,50MP Rear Camera,5500 mAh Battery,1 Year on Handset and 6 Months on Accessories
"Xiaomi 14 CIVI (Panda White, 512 GB)","₹39,999",4.4,12 GB RAM | 512 GB ROM,16.64 cm (6.55 inch) Display,50MP Rear Camera | 32MP + 32MP Dual Front Camera,4700 mAh Battery,8s Gen 3 Mobile Platform Processor
"POCO X7 5G (Cosmic Silver, 256 GB)","₹18,999",4.3,8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,50MP + 8MP + 2MP | 20MP Front Camera,5500 mAh Battery,Dimensity 7300 Ultra Processor
"IQOO Neo 10 (Inferno Red, 128 GB)","₹32,980",4.5,8 GB RAM | 128 GB ROM,17.22 cm (6.78 inch) Full HD+ E3 Super AMOLED Display,50MP + 50MP + 8MP | 32MP + 32MP Dual Front Camera,7000 mAh Battery,Qualcomm sd Processor
"Samsung Galaxy A36 5G (Awesome White, 256 GB)","₹33,999",4.3,8 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP | 12MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 6 Gen 3 Processor
"realme 14T 5G (Lightning Purple, 256 GB)","₹19,999",4.3,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,6000 mAh Battery,Dimensity 6300 Processor
"realme 14T 5G (Obsidian Black, 256 GB)","₹19,999",4.3,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,6000 mAh Battery,Dimensity 6300 Processor
"realme P3 Pro 5G (Galaxy Purple, 256 GB)","₹20,999",4.4,8 GB RAM | 256 GB ROM,17.35 cm (6.83 inch) Display,50MP + 2MP | 16MP Front Camera,6000 mAh Battery,7s Gen 3 Mobile Platform Processor
"realme P3 Pro 5G (Galaxy Purple, 128 GB)","₹19,999",4.4,8 GB RAM | 128 GB ROM,17.35 cm (6.83 inch) Display,50MP + 2MP | 16MP Front Camera,6000 mAh Battery,7s Gen 3 Mobile Platform Processor
"realme P3 Pro 5G (Nebula Glow, 128 GB)","₹19,999",4.4,8 GB RAM | 128 GB ROM,17.35 cm (6.83 inch) Display,50MP + 2MP | 16MP Front Camera,6000 mAh Battery,7s Gen 3 Mobile Platform Processor
